,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
164,Caco-2,H3K4me1,L1MB1,-0.03575597543177008,0.12615316308691849,-0.08144668465066941,0.010084706826899749
165,Caco-2,H3K4me1,L1PA17,-0.055469218352401886,0.004315267244706605,-0.09340653810771465,-0.017371059737781247
166,Caco-2,H3K4me1,LTR16A,0.22565846122725644,0.05157982011746554,-0.004295759695706586,0.43294570740349275
167,Caco-2,H3K4me1,LTR79,0.20914673353351798,0.25063768231030625,-0.15439126732114639,0.5228061314022537
168,Caco-2,H3K4me1,MER20B,-0.18893341573835074,0.07127992172759277,-0.3806610070733943,0.018368633575929102
169,Caco-2,H3K4me1,Tigger4a,0.0034334349422831213,0.8489884742871504,-0.031900628091535,0.038758926695091296
170,Caco-2,H3K4me1,L1MA6,-0.0530330217248487,0.008476595825515259,-0.0923632853335142,-0.01353753383014377
171,Caco-2,H3K4me1,L1P4,-0.04438555595963839,0.044859636401395384,-0.08760528536147281,-0.0009990385072870312
172,Caco-2,H3K4me1,MLT1F,0.06339108661593064,0.2559551548418564,-0.04616628918469181,0.17144159403023682
173,Caco-2,H3K4me1,MLT2B1,0.001154008609051676,0.9612172607265028,-0.045335893883638824,0.04763892328721006
174,Caco-2,H3K4me1,MER45A,-0.01648244000525732,0.5220349128010404,-0.0668591098013814,0.03397805032449251
175,Caco-2,H3K4me1,L1M6,0.2604949631304703,0.14988117976201992,-0.10307229079199658,0.5626609407886589
176,Caco-2,H3K4me1,AluSq10,-0.02475155968627358,0.17538082350590073,-0.06049590019905999,0.011056179899681643
177,Caco-2,H3K4me1,Tigger19a,0.08473621586473208,0.4193390859658407,-0.12142683745081294,0.28389069680073215
178,Caco-2,H3K4me1,MLT1E2,0.11105180847448709,0.033439073970875546,0.00846526078479136,0.21132511651646568
179,Caco-2,H3K4me1,L1MA4A,-0.06007481406683082,0.0015726731831221137,-0.09716040562815521,-0.02282263226609391
180,Caco-2,H3K4me1,MER113,-0.010077869886517644,0.9045754477804162,-0.1733720641502039,0.15375560677465339
181,Caco-2,H3K4me1,MLT2D,-0.014233057953746108,0.5572305379496622,-0.06169408383404046,0.033292189021431794
182,Caco-2,H3K4me1,L1P3,-0.03858818382989548,0.0469638612765815,-0.07655950290502189,-0.0005050962767347496
183,Caco-2,H3K4me1,L1PA11,-0.04745979328051919,0.00958914127936013,-0.08325645272414145,-0.011540812656600662
184,Caco-2,H3K4me1,THE1A,-0.02735944530035604,0.13844442441597393,-0.06349016747867388,0.0088429037334297
185,Caco-2,H3K4me1,Charlie7,-0.011645907715426035,0.9117798154973771,-0.21485117208952453,0.19252583658927758
186,Caco-2,H3K4me1,MER1A,0.011915728818785725,0.5200967290833167,-0.024394469833702314,0.0481945300610552
187,Caco-2,H3K4me1,Tigger7,-0.10027734280657423,1.232370898350432e-07,-0.13710028561570758,-0.06317763512550915
188,Caco-2,H3K4me1,MLT2B3,-0.04444017598118826,0.024181388484287497,-0.08295919735326729,-0.005788565714105334
189,Caco-2,H3K4me1,Charlie15a,0.007833208382774876,0.9295181694811523,-0.16457745335633844,0.17977940509602655
190,Caco-2,H3K4me1,AluYm1,-0.028612155034066035,0.12613432491016763,-0.06520970918591935,0.008062268183546998
191,Caco-2,H3K4me1,HAL1b,-0.009998635477550047,0.9010900180608225,-0.1663800380365718,0.14687338651789936
192,Caco-2,H3K4me1,Tigger2a,-0.07012561969408408,0.00019592080642918952,-0.10683123972537545,-0.03322911746547223
193,Caco-2,H3K4me1,LTR78,-0.060461075750078246,0.7789849417088721,-0.4531242767333426,0.35185123414825
194,Caco-2,H3K4me1,MARNA,0.05032839600813072,0.7075237589058354,-0.21086634792519818,0.3048154248110951
195,Caco-2,H3K4me1,Tigger19b,-0.14611193821758253,0.1511183120623691,-0.3357756170335744,0.054937854369281856
