,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
30316,MG63,H3K27me3,LTR83,0.059064282312958793,0.20118261169689625,-0.03155272941866938,0.14871823738116133
30317,MG63,H3K27me3,LTR106_Mam,0.00830971340746002,0.8580135705915107,-0.08258879720594982,0.09907110303250671
30318,MG63,H3K27me3,HERVL40-int,-0.03442619794345334,0.4628572217781136,-0.1257561844380076,0.057482422235280925
30319,MG63,H3K27me3,MamGypLTR3,0.028651694429918738,0.5407872166181613,-0.06314087960112723,0.11996357104174624
30320,MG63,H3K27me3,LTR90B,0.01536095203257197,0.7422028313653296,-0.07607367916858346,0.10653939833767334
30321,MG63,H3K27me3,hAT-N1a_Mam,0.05926825229444499,0.20800316902187868,-0.03304375705762995,0.15057760136659104
30322,MG63,H3K27me3,X5a_DNA,-0.0037167536155628335,0.9376108595534693,-0.0965359033376507,0.08916648380828186
30323,MG63,H3K27me3,AmnSINE2,0.07856900509910356,0.09451211489624732,-0.013558990815043822,0.1693742651543255
30324,MG63,H3K27me3,HERVH-int,0.010542842969228675,0.8229300684936411,-0.08166805822464643,0.1025747837984221
30325,MG63,H3K27me3,L1MEg1,-0.06592247522703905,0.16129541927933633,-0.15709989715322017,0.026369254194345968
30326,MG63,H3K27me3,MER9a3,0.014601761099865275,0.7581828496536758,-0.07825265978513081,0.10720501839047815
30327,MG63,H3K27me3,LTR26,0.010601621723626978,0.8223483482171794,-0.08181429525336092,0.1028367820028508
30328,MG63,H3K27me3,MER34B,0.006391876304029395,0.8924407599377123,-0.08609746052254466,0.09877198205203241
30329,MG63,H3K27me3,MER70B,0.01638686934183796,0.7320595786585173,-0.07732226323433586,0.10980900691109902
30330,MG63,H3K27me3,MER110A,0.02397327735154543,0.6156097404345394,-0.06956031093097628,0.11708903732432473
30331,MG63,H3K27me3,LTR84a,0.032113842750668496,0.5011698744897433,-0.06144829603012019,0.12511652543890928
30332,MG63,H3K27me3,MER66C,-0.03215556279816689,0.5025738357368866,-0.12558144717954797,0.06183563566000751
