,average_abs_corr,average_divergence,average_length,count,log10_count,class_name,family_name,average_abs_corr_random_95_top,status_95
MER34C_v,0.05164845902900801,19.185813995746514,892.4547619047619,420,2.6232492903979003,LTR,ERV1,0.05288857195187892,below
MER34D,0.06294802087920977,16.82355813632539,1000.3456790123457,162,2.2095150145426308,LTR,ERV1,0.08680926617137434,below
MER39,0.03638511611571074,21.184064371167473,808.1535850657616,2357,3.3723595825243238,LTR,ERV1,0.021563014465332934,above
MER39B,0.04488976902285128,19.65424137014275,808.918188458729,1369,3.13640344813399,LTR,ERV1,0.028605074219117746,above
MER4-int,0.12001203529875579,13.533253783591501,6825.377279102384,713,2.8530895298518657,LTR,ERV1,0.04016149161456035,above
MER41-int,0.07210575431285172,12.105592228531593,6514.10650887574,338,2.5289167002776547,LTR,ERV1,0.05921464269852554,above
MER41A,0.030235302711885844,8.045991006634955,1124.054794520548,1971,3.2946866242794433,LTR,ERV1,0.023665267289363922,above
MER41B,0.02997666921713609,10.448819087150412,1053.8990825688074,2071,3.3161800988934527,LTR,ERV1,0.023063833144993606,above
MER41C,0.02954261434867582,11.917597299126825,1142.9445438282648,559,2.747411807886423,LTR,ERV1,0.04558042902718979,below
MER41D,0.047194377964044736,16.62532196101957,841.8937329700273,367,2.5646660642520893,LTR,ERV1,0.056732774153603865,below
MER41E,0.07341008543749805,12.353114504974082,889.8967971530249,281,2.44870631990508,LTR,ERV1,0.0651854476768432,above
MER41G,0.09004367076128708,13.952115094855586,834.5308641975308,81,1.9084850188786497,LTR,ERV1,0.1244933740595808,below
MER44A,0.03819590642925354,13.971424904570519,401.97047047047045,1998,3.3005954838899636,DNA,TcMar-Tigger,0.02349837847605877,above
MER44B,0.05331762802841716,14.51132702217216,595.5083217753121,1442,3.15896526038341,DNA,TcMar-Tigger,0.027842450777246976,above
MER44C,0.08138997783755848,14.002944096843244,791.5125284738041,878,2.9434945159061026,DNA,TcMar-Tigger,0.036040049918983894,above
MER44D,0.059184042535267024,14.379951042833726,797.8536585365854,492,2.6919651027673606,DNA,TcMar-Tigger,0.0487101149627233,above
MER45A,0.03434754463789674,20.49043083683376,215.85696556003722,3223,3.5082603055123345,DNA,hAT-Tip100,0.018323991039864915,above
MER45B,0.05904968408671049,20.043922859864367,1189.105894105894,1001,3.000434077479319,DNA,hAT-Tip100,0.03366418224695617,above
MER45C,0.06613949311494426,23.03841004451698,962.3838737949168,1141,3.0572856444182146,DNA,hAT-Tip100,0.03144825230126171,above
MER45R,0.059137604210902486,20.05171742254241,1692.142857142857,399,2.6009728956867484,DNA,hAT-Tip100,0.054318648177083685,above
MER46C,0.03846439355812467,26.56865267667833,369.3615230460922,2495,3.397070549959409,DNA,TcMar-Tigger,0.02093417982074573,above
MER47A,0.04209660407654862,13.410430351955393,416.6823168056165,2279,3.3577443251803754,DNA,TcMar-Tigger,0.021943791456550052,above
MER47B,0.056790075629417645,14.475610980005907,462.57117117117116,555,2.7442929831226763,DNA,TcMar-Tigger,0.04575100870814518,above
MER47C,0.031171084702067236,13.49085326138869,109.36828963795256,801,2.9036325160842376,DNA,TcMar-Tigger,0.03780243172039395,below
MER48,0.06888313264740537,7.567196187042204,1897.3881578947369,152,2.1818435879447726,LTR,ERV1,0.08973448158261943,below
MER49,0.03724793307355507,16.089668881026064,1231.318669527897,932,2.9694159123539814,LTR,ERV1,0.03493834098250711,above
MER4A,0.0437554481834365,11.197749476614842,1067.5073099415204,684,2.835056101720116,LTR,ERV1,0.0410383581721496,above
MER4A1,0.032741411759135794,9.748195674963679,1364.8352080989876,1778,3.249931756634195,LTR,ERV1,0.024968408111176225,above
MER4A1_v,0.0941972608066537,10.638912379481821,969.0578512396694,242,2.383815365980431,LTR,ERV1,0.07045368968330212,above
MER4B,0.030288227403847765,12.746818506475087,973.3191836734694,1225,3.0881360887005513,LTR,ERV1,0.03030745978112902,below
MER4B-int,0.0629753558353811,16.81347402097582,7079.1732673267325,404,2.606381365110605,LTR,ERV1,0.05396792582396936,above
MER4C,0.05726106083520175,12.386925531913628,1112.6244897959184,490,2.690196080028514,LTR,ERV1,0.04881342893426631,above
MER4CL34,0.048614682789792106,16.69069714047839,1093.8260869565217,598,2.776701183988411,LTR,ERV1,0.04400919849054782,above
MER4D,0.038228537415205474,17.338925329120755,1092.154328732748,797,2.9014583213961123,LTR,ERV1,0.03790099855192953,above
MER4D0,0.0626578870395292,14.236880632936264,1317.731448763251,283,2.45178643552429,LTR,ERV1,0.06494541957043654,below
MER4D1,0.04615532733371565,13.236769600514727,1180.5045454545455,1100,3.041392685158225,LTR,ERV1,0.03205260252335757,above
MER4E,0.0530291551444777,9.429140341231335,1205.8211678832117,548,2.738780558484369,LTR,ERV1,0.04605406568970558,above
MER4E1,0.045248994052650954,10.02425353407897,1061.0,758,2.8796692056320534,LTR,ERV1,0.03890311094696952,above
MER50,0.04264792245655846,12.447940341608538,1280.3779572994806,1733,3.238798562713917,LTR,ERV1,0.025303572004196424,above
MER50-int,0.12233002518518103,14.659400685042732,7368.936170212766,141,2.1492191126553797,LTR,ERV1,0.09331016290996472,above
MER50B,0.059989774053748765,12.243879264368092,978.9051878354204,559,2.747411807886423,LTR,ERV1,0.04558042902718979,above
MER50C,0.15484107607195713,19.732099491663185,1445.3484848484848,66,1.8195439355418688,LTR,ERV1,0.13848686218482364,above
MER51-int,0.07298035368489374,9.486581000134127,7948.779816513761,218,2.3384564936046046,LTR,ERV1,0.07438702412417104,below
MER51A,0.03324520373238428,11.978445187312387,879.4516129032259,775,2.88930170250631,LTR,ERV1,0.0384568720502817,below
MER51B,0.03974292195403067,9.585888139393315,1396.4264972776768,551,2.741151598851785,LTR,ERV1,0.04592346756906599,below
MER51C,0.06106838307126644,13.05317907077899,847.4391891891892,148,2.1702617153949575,LTR,ERV1,0.09098790365728494,below
MER51D,0.11083186365503817,11.988134300211437,714.7478991596639,119,2.075546961392531,LTR,ERV1,0.10191765232917757,above
MER51E,0.07945741464804124,11.528980016480972,839.4674556213017,169,2.2278867046136734,LTR,ERV1,0.08492001452659027,below
MER52-int,0.07288057321449486,16.9148394181063,7345.601351351352,148,2.1702617153949575,LTR,ERV1,0.09098790365728494,below
MER52A,0.059910460484896025,13.3653660337274,1777.9230072463768,1104,3.0429690733931802,LTR,ERV1,0.03199214310009187,above
MER52C,0.04396175959862158,12.985750729561682,1537.546623794212,311,2.4927603890268375,LTR,ERV1,0.061835214648743905,below
MER52D,0.05743196565907286,14.476350588912371,2022.3519553072626,716,2.8549130223078554,LTR,ERV1,0.04007387498515703,above
MER53,0.021027992537848778,18.04531538654496,229.5971652368519,5362,3.7293268096468606,DNA,hAT-Blackjack,0.0140614859372184,above
MER54A,0.08087244829594918,19.948421345524533,1009.562383612663,537,2.7299742856995555,LTR,ERVL,0.04654237939599765,above
MER54B,0.05747662188664119,17.799471223944728,885.5823170731708,328,2.515873843711679,LTR,ERVL,0.060146917572160966,below
MER57-int,0.0985612725975598,11.819936127229658,7541.883656509695,361,2.5575072019056577,LTR,ERV1,0.057221299375052895,above
MER57A-int,0.06079897833271957,20.13200260842877,6648.2015209125475,526,2.7209857441537393,LTR,ERV1,0.047046139849622116,above
MER57A1,0.038613182612178755,10.079747582555294,1692.5385500575373,869,2.9390197764486663,LTR,ERV1,0.03623372091882017,above
MER57B1,0.04165458548136939,10.141120137917824,1119.139344262295,732,2.864511081058392,LTR,ERV1,0.039615840876325005,above
MER57B2,0.048506092157128484,13.3367422830113,1150.725321888412,932,2.9694159123539814,LTR,ERV1,0.03493834098250711,above
MER57C1,0.06997100994449,20.00942123094918,1273.2448979591836,147,2.167317334748176,LTR,ERV1,0.09130933417789874,below
MER57C2,0.052119769571240884,18.979316370421397,1216.2134831460673,356,2.5514499979728753,LTR,ERV1,0.057637930725494606,below
MER57D,0.05856823523162703,18.120728382026105,712.3771929824561,342,2.534026106056135,LTR,ERV1,0.05885338509501547,below
MER57E1,0.04486649245498287,18.53118043628815,692.6435643564356,404,2.606381365110605,LTR,ERV1,0.05396792582396936,below
MER57E2,0.0951859648292432,18.626402594280854,423.2,70,1.845098040014257,LTR,ERV1,0.13431258984073516,below
MER57E3,0.08321932988759655,21.468227528104254,977.3961038961039,154,2.187520720836463,LTR,ERV1,0.08912640762265192,below
MER57F,0.06294751804857249,19.296257830996662,826.84,325,2.5118833609788744,LTR,ERV1,0.060435070218904575,above
MER58A,0.03189142859037754,20.24268869991826,249.47853994277318,12931,4.1116321117086,DNA,hAT-Charlie,0.008895554916571312,above
MER58B,0.03064157537217449,19.929985135469973,401.0143456962911,5716,3.7570922201189325,DNA,hAT-Charlie,0.013601565396921249,above
MER58C,0.06363393335402968,21.192666431192944,265.4453852667231,2362,3.373279893277496,DNA,hAT-Charlie,0.02153925958922384,above
MER58D,0.06813897494757994,19.03187977515775,475.12938005390833,742,2.870403905279027,DNA,hAT-Charlie,0.03933722387003455,above
MER5A,0.02745706068879927,30.0193929971121,219.50204081632654,31115,4.492969805320489,DNA,hAT-Charlie,0.00563401572477047,above
MER5A1,0.01848090688536954,24.110062750020838,190.43257369851557,14349,4.156821635591626,DNA,hAT-Charlie,0.008426892627496808,above
MER5B,0.02117968107127197,31.98288191669173,213.89496794590323,22774,4.357439316313899,DNA,hAT-Charlie,0.0066269703523774755,above
MER5C,0.031887580125141674,23.39124485887726,388.05877192982456,1140,3.0569048513364727,DNA,hAT-Charlie,0.031462598342541344,above
MER5C1,0.03813092618646598,23.108530770727608,302.8524904214559,522,2.717670503002262,DNA,hAT-Charlie,0.04723331494071737,below
MER6,0.06305979790891605,13.960366290415964,1024.4268292682927,574,2.7589118923979736,DNA,TcMar-Tigger,0.04495692605221709,above
MER61-int,0.10632175684098563,12.13107149598015,5358.684210526316,209,2.320146286111054,LTR,ERV1,0.07603634727536057,above
MER61A,0.041578046766872795,13.05857292932847,1185.940902021773,643,2.808210972924222,LTR,ERV1,0.04237927782487837,below
MER61B,0.04988665401270446,12.799127249721726,1219.8373333333334,375,2.574031267727719,LTR,ERV1,0.05609997823647403,below
MER61C,0.054455145813644475,12.840717985587215,1168.045081967213,244,2.3873898263387296,LTR,ERV1,0.0701527150967824,below
MER61D,0.06932471272681,12.309248038824562,1359.1628959276018,221,2.3443922736851106,LTR,ERV1,0.07386006516117083,below
MER61E,0.08582208862363869,12.481378956419988,959.7857142857143,252,2.401400540781544,LTR,ERV1,0.06898533854796013,above
MER61F,0.07113733708587971,12.765932789690988,1215.0692307692307,130,2.113943352306837,LTR,ERV1,0.09733691776841663,below
MER63A,0.02861693161041116,23.125016403183658,219.86677115987462,3828,3.582971929104806,DNA,hAT-Tip100,0.01675554090962078,above
MER63B,0.02382095648997516,21.66762255361635,502.53495089543617,1731,3.238297067875394,DNA,hAT-Tip100,0.025318774910335514,below
MER63C,0.04837960600728051,20.898921390129317,1100.4825268817203,744,2.8715729355458786,DNA,hAT-Tip100,0.03928218463205177,above
MER63D,0.03302972407413031,20.416962324517193,1076.4640069384216,1153,3.061829307294699,DNA,hAT-Tip100,0.031277577687610685,above
MER65-int,0.09725507788285256,20.72288917937677,5936.728813559322,295,2.469822015978163,LTR,ERV1,0.06355757197230517,above
MER65A,0.04901773987463445,15.757617699991739,1383.9947807933195,958,2.9813655090785445,LTR,ERV1,0.034441864501648316,above
MER65B,0.07585210039474537,20.739230984845438,996.9078014184397,141,2.1492191126553797,LTR,ERV1,0.09331016290996472,below
MER65C,0.04873517356021074,16.91496592300824,982.166,500,2.6989700043360187,LTR,ERV1,0.048303159391070154,above
MER65D,0.06270203468667557,24.02432711330237,854.5138888888889,288,2.459392487759231,LTR,ERV1,0.06435647224325643,below
MER66-int,0.07357940838138648,18.459333165701416,6898.352040816327,196,2.292256071356476,LTR,ERV1,0.07861915024142935,below
MER66A,0.07159982041739552,15.464445845827345,938.5648648648648,370,2.568201724066995,LTR,ERV1,0.05649303935306167,above
MER66B,0.041439431915576634,12.710202238545833,722.6321155480034,1177,3.0707764628434346,LTR,ERV1,0.030944196780675195,above
MER66C,0.058098372514358676,13.438778487681592,915.3159090909091,440,2.6434526764861874,LTR,ERV1,0.051624160923109785,above
MER66D,0.06823706288949065,13.860465376406088,801.6473429951691,207,2.315970345456918,LTR,ERV1,0.0764175944014712,below
MER67A,0.06135812459189921,19.42101854952787,691.7203389830509,354,2.5490032620257876,LTR,ERV1,0.05780708294726207,above
MER67B,0.07452037055487755,22.425249935052832,786.8558823529412,340,2.531478917042255,LTR,ERV1,0.05903320629889903,above
MER67C,0.0607216431058276,21.473991809681287,872.329268292683,1066,3.0277572046905536,LTR,ERV1,0.032580357403846315,above
MER67D,0.03736128859441387,20.336985978801067,658.3037542662116,879,2.9439888750737717,LTR,ERV1,0.03601871718192933,above
MER68,0.06440465150128868,21.261619654858077,729.126427406199,1226,3.0884904701823963,LTR,ERVL,0.030294598745451668,above
MER68-int,0.13812326211866968,24.558172278402733,3380.212962962963,108,2.03342375548695,LTR,ERVL,0.10719134312461003,above
MER68B,0.04951571304669592,24.52581751073911,734.9337175792507,347,2.5403294747908736,LTR,ERVL,0.05841074422714443,below
MER68C,0.09146394988094515,24.421611994086483,498.6111111111111,126,2.100370545117563,LTR,ERVL,0.09893215413208639,below
MER6A,0.048178770815820476,13.766518085674925,684.1072796934866,783,2.8937617620579434,DNA,TcMar-Tigger,0.038251990812667815,above
MER6B,0.06063145717754175,13.336201397298645,226.15023474178403,639,2.8055008581584002,DNA,TcMar-Tigger,0.04251705999012311,above
MER6C,0.10062298006446597,13.95355255591973,253.79545454545453,132,2.12057393120585,DNA,TcMar-Tigger,0.09656699198237288,above
MER70-int,0.14614101076835273,24.511828578615244,5160.630769230769,65,1.8129133566428555,LTR,ERVL,0.1395910067402538,above
MER70A,0.051943373073825065,19.227709303671585,847.2950819672132,427,2.630427875025024,LTR,ERVL,0.05243579835717656,below
MER70B,0.06119317714603991,22.151658507229186,725.9932279909707,443,2.6464037262230695,LTR,ERVL,0.051442019634517805,above
MER70C,0.05563758850379452,24.170163552811776,727.9155555555556,225,2.3521825181113627,LTR,ERVL,0.07317413329367513,below
MER72,0.048925011114021776,15.58479888036618,961.2159292035399,565,2.7520484478194387,LTR,ERV1,0.0453280094692592,above
MER72B,0.1110075697549042,17.191769566500874,935.483870967742,124,2.093421685162235,LTR,ERV1,0.09975895794067814,above
MER73,0.07578199589542635,17.436471290725844,738.8248847926267,217,2.3364597338485296,LTR,ERVL,0.07456513360235352,above
MER74A,0.043831359724382284,21.005602106700664,632.0042372881356,1180,3.0718820073061255,LTR,ERVL,0.03090325040746239,above
MER74B,0.03490245341335752,24.646987006689002,690.8981042654028,844,2.926342446625655,LTR,ERVL,0.03678807737718455,below
MER74C,0.06845468004196735,22.060671708431116,1018.3502538071066,197,2.294466226161593,LTR,ERVL,0.07841131427163511,below
MER75,0.05001103516203304,7.8961659236250465,558.822695035461,423,2.6263403673750423,DNA,PiggyBac,0.052693131682795706,below
MER75A,0.09990476268148353,10.309411764705882,98.30232558139535,86,1.9344984512435677,DNA,PiggyBac,0.1206744810254918,below
MER75B,0.0939966669688499,7.410248700912836,289.25,92,1.9637878273455553,DNA,PiggyBac,0.11651468404882515,below
MER76,0.037999559521534,24.492780600784926,954.1741573033707,534,2.727541257028556,LTR,ERVL,0.0466782029853185,below
MER76-int,0.12961224930069765,25.817565035814624,6742.133333333333,45,1.6532125137753437,LTR,ERVL,0.16901485972886332,below
MER77,0.04296232292213754,23.521632909033624,738.9122974261201,1049,3.020775488193558,LTR,ERVL,0.032853936235605306,above
MER77B,0.05832092579981509,24.948192403536872,858.4064015518913,1031,3.0132586652835167,LTR,ERVL,0.033151051877845,above
MER8,0.034249721576800236,15.552878250839038,275.0816326530612,1862,3.269979676645324,DNA,TcMar-Tigger,0.02437602246903495,above
MER81,0.0336664328565478,20.316513852967717,119.788867022772,3557,3.55108386518578,DNA,hAT-Blackjack,0.017407852044481847,above
MER83,0.04747901448165914,12.902695027714481,790.5013774104683,363,2.5599066250361124,LTR,ERV1,0.057057094349968446,below
MER83A-int,0.20282171109230793,16.36684313433501,4233.7027027027025,37,1.568201724066995,LTR,ERV1,0.18712964200485138,above
MER83B,0.08644463806217205,10.608610195430073,669.7765957446809,94,1.9731278535996986,LTR,ERV1,0.11521856824721038,below
MER83B-int,0.11040859544826317,15.32711561159934,5463.954545454545,66,1.8195439355418688,LTR,ERV1,0.13848686218482364,below
MER83C,0.08115810030462935,14.93665471013568,886.7333333333333,150,2.1760912590556813,LTR,ERV1,0.09035484124120349,below
MER84,0.0664302225045043,11.986886166001415,1031.0459770114942,261,2.416640507338281,LTR,ERV1,0.06773758639674371,below
MER84-int,0.16182093269049785,16.74752087668536,5114.537037037037,54,1.7323937598229686,LTR,ERV1,0.1537231512147269,above
MER85,0.028367386346287955,6.552630233944781,144.41390728476821,906,2.957128197676813,DNA,PiggyBac,0.035456329687702806,below
MER87,0.07439448967037667,16.650817018861485,713.8682170542636,129,2.110589710299249,LTR,ERV1,0.09772866854879693,below
MER87B,0.07168051988505712,13.797734885798679,724.0268456375838,149,2.173186268412274,LTR,ERV1,0.09066975776958465,below
MER88,0.08510438820316603,20.548289389952377,517.1752577319587,97,1.9867717342662448,LTR,ERVL,0.11335107609238484,below
MER89,0.04787263794587801,21.13075187433504,929.8594377510041,996,2.998259338423699,LTR,ERV1,0.03375198098387751,above
MER89-int,0.12576939658962813,29.943978554169448,6996.4929971988795,357,2.552668216112193,LTR,ERV1,0.05755389530235774,above
MER90,0.04973762255395967,28.695464592330673,690.2161125319693,782,2.893206753059848,LTR,ERV1,0.03827742661496547,above
MER90a,0.06321393818357773,27.055465386309617,743.5316642120766,679,2.8318697742805017,LTR,ERV1,0.041195270174847975,above
MER91A,0.0376108974941798,27.81010901910611,203.68286969253293,3415,3.5333907080175515,DNA,hAT-Tip100,0.01778068013867588,above
MER91B,0.03259338510820166,27.646634893507393,434.5689404934688,1378,3.139249217571607,DNA,hAT-Tip100,0.028507743362565813,above
MER91C,0.047762161090254614,26.828162863900385,142.76310272536688,1908,3.2805783703680764,DNA,hAT-Tip100,0.02406854763689371,above
MER92-int,0.07150000659658517,22.902661576059,5873.158415841584,202,2.305351369446624,LTR,ERV1,0.07739569859085903,below
MER92A,0.08166406780845689,25.016402908985363,601.088,125,2.0969100130080562,LTR,ERV1,0.09934304230420936,below
MER92B,0.08289144054524668,24.38117119734339,838.8827708703375,563,2.7505083948513462,LTR,ERV1,0.04541169482154822,above
MER92C,0.16090268431469443,20.573775354340064,1040.406976744186,86,1.9344984512435677,LTR,ERV1,0.1206744810254918,above
MER92D,0.08639139709434183,21.927502068826627,1434.54,150,2.1760912590556813,LTR,ERV1,0.09035484124120349,below
MER94,0.03248012010982688,25.012858881080426,143.10967078189302,4860,3.6866362692622934,DNA,hAT-Blackjack,0.014799155101580787,above
MER94B,0.03837850061659384,27.217728085867623,135.54505169867062,677,2.8305886686851442,DNA,hAT-Blackjack,0.041258527720278104,below
MER95,0.08011711899507318,17.87530690981301,532.9428571428572,105,2.0211892990699383,LTR,ERV1,0.10877358377236247,below
MER96,0.027532701474134138,23.03424765963966,177.3042071197411,1236,3.092018470752797,DNA,hAT-Tip100,0.030166859550066386,below
MER96B,0.025612503590804973,19.605332167199883,478.86854709952104,1879,3.2739267801005254,DNA,hAT-Tip100,0.02426105812928659,above
MER97a,0.06532043508745936,22.74824803600753,1160.4285714285713,189,2.2764618041732443,DNA,hAT-Tip100,0.08012051525420877,below
MER97b,0.07032879618729802,23.39896701692041,1201.65991902834,247,2.392696953259666,DNA,hAT-Tip100,0.06970821756110578,above
MER97c,0.09053824919278398,22.67877893303224,1293.2583732057417,209,2.320146286111054,DNA,hAT-Tip100,0.07603634727536057,above
MER97d,0.16190179590989304,23.243986744983225,1565.6818181818182,44,1.6434526764861874,DNA,hAT-Tip100,0.17100208215736265,below
MER99,0.07682759191607616,20.429213524505652,1015.7574468085106,235,2.3710678622717363,DNA,hAT,0.071537599799093,above
MER9B,0.1861820231051,7.391917042781337,2953.4814814814813,27,1.4313637641589874,LTR,ERVK,0.22045375736918307,below
MER9a1,0.06823415802172116,4.092656480734655,1327.5839160839162,286,2.456366033129043,LTR,ERVK,0.06459017241179478,above
MER9a2,0.06718350319830897,4.198985860574195,1523.6106870229007,262,2.4183012913197452,LTR,ERVK,0.06760298298156636,below
MER9a3,0.040035027107143524,5.311351293358184,1487.5342163355408,453,2.656098202012832,LTR,ERVK,0.05084817936305699,below
MERX,0.048320366558719755,25.57041937129846,822.4920634920635,378,2.577491799837225,DNA,TcMar-Tigger,0.05586794418032332,below
MIR,0.028202667241006524,33.500284216170236,301.1462552254939,153574,5.186317696084091,SINE,MIR,0.0024556642452397705,above
MIR1_Amn,0.037226575855507434,34.38069803007415,265.48007059861743,13598,4.133475036838092,SINE,MIR,0.008665853146014335,above
MIR3,0.03848141440763697,37.317655512980735,241.84501441874056,78717,4.896068534251123,SINE,MIR,0.0034765129499422782,above
MIRb,0.02641032559612299,35.91416776071107,310.4001077214963,206087,5.314050597279791,SINE,MIR,0.0021073076113081166,above
MIRc,0.026512392019146774,36.99461008769582,303.09776934029424,82173,4.9147291426346,SINE,MIR,0.0033996751705855817,above
MLT-int,0.10046053165328858,21.075830978921253,1812.0151515151515,330,2.5185139398778875,LTR,ERVL-MaLR,0.059957031874700834,above
MLT1-int,0.10547191373056987,22.939573496072303,1465.8565400843881,237,2.374748346010104,LTR,ERVL-MaLR,0.07122295015709554,above
MLT1A,0.03435419024062269,21.5456288009486,553.2995495495495,10212,4.009110806132212,LTR,ERVL-MaLR,0.010057732293318637,above
MLT1A0,0.03876977253763615,19.73205537571738,522.2607999013989,16227,4.210238236161727,LTR,ERVL-MaLR,0.007904647599790319,above
MLT1A1,0.040986491833398565,19.54481067995775,587.4879825200292,5492,3.7397305285647175,LTR,ERVL-MaLR,0.013887359187406613,above
MLT1B,0.029659355405541314,20.59932786647622,555.5370883599609,12268,4.088773767310448,LTR,ERVL-MaLR,0.009142457303044874,above
MLT1C,0.03210912275194315,20.53072524143894,601.2048857368006,5076,3.7055216134226674,LTR,ERVL-MaLR,0.014468170326890144,above
MLT1C2,0.02800039961449499,22.258815286903623,644.3684873288211,12706,4.104008850999243,LTR,ERVL-MaLR,0.008977146795136066,above
MLT1D,0.036297017695350424,22.735998461702998,683.364037545531,14276,4.1546065392836224,LTR,ERVL-MaLR,0.008449279080963573,above
MLT1E,0.05214439859134446,23.65715279926029,810.8341384863124,621,2.79309160017658,LTR,ERVL-MaLR,0.04315369000494765,above
MLT1E1,0.05474754232003234,24.18411601783971,790.0263819095477,796,2.900913067737669,LTR,ERVL-MaLR,0.03792575783699074,above
MLT1E1A,0.04973392782681092,25.204190756804405,780.5782556750298,2511,3.3998467127129226,LTR,ERVL-MaLR,0.020864689033966117,above
MLT1E2,0.053450733078076344,24.899629114221312,801.4168260038241,3138,3.496652939250918,LTR,ERVL-MaLR,0.018580512914412785,above
MLT1E3,0.0385671827922199,24.576354144864958,790.866866118175,1337,3.1261314072619846,LTR,ERVL-MaLR,0.028959170795620676,above
MLT1F,0.050623713054010165,25.495468391988155,763.5590867016354,3241,3.51067903103221,LTR,ERVL-MaLR,0.018270984909757433,above
MLT1F-int,0.08522004237296188,29.00987397664252,1580.3251533742332,163,2.2121876044039577,LTR,ERVL-MaLR,0.08653184006576288,below
MLT1F1,0.03980756055874347,24.24245566523532,768.1533948030176,2386,3.377670439334323,LTR,ERVL-MaLR,0.02142629142791117,above
MLT1F2,0.05092697622219314,24.73007691934752,735.964935064935,4620,3.6646419755561257,LTR,ERVL-MaLR,0.015194183469872025,above
MLT1G,0.05303127359760078,27.64177269989472,794.2767237390098,2161,3.3346547668832414,LTR,ERVL-MaLR,0.02255910189528398,above
MLT1G1,0.04586510379528833,27.862412617336403,794.9010600706714,2547,3.406028944963615,LTR,ERVL-MaLR,0.020710767796583214,above
MLT1G3,0.04644469015339035,27.764747145764915,830.1402861098293,2167,3.335858911319818,LTR,ERVL-MaLR,0.02252659052161829,above
MLT1H,0.04037630707776211,29.52542133295509,679.4394422310756,7530,3.8767949762007006,LTR,ERVL-MaLR,0.011784872026458766,above
MLT1H-int,0.09723877135206786,34.03356671418626,1462.2815533980583,206,2.3138672203691533,LTR,ERVL-MaLR,0.07661032471878337,above
MLT1H1,0.047602799153627647,28.35311373923847,800.5794559770937,2794,3.446226401778163,LTR,ERVL-MaLR,0.019737280051198836,above
MLT1H2,0.02699779546045,28.653263513353018,684.305548319875,3839,3.584218112117405,LTR,ERVL-MaLR,0.016730551001277266,above
MLT1I,0.030304066949837213,31.207146517365903,573.2609691831825,8729,3.9409644934927996,LTR,ERVL-MaLR,0.010913065188966087,above
MLT1J,0.03837578262984075,32.71256859943329,660.9909654104285,11622,4.065280871102755,LTR,ERVL-MaLR,0.009403356505055738,above
MLT1J-int,0.08012160427146864,35.408449735112576,1544.4348484848485,660,2.8195439355418688,LTR,ERVL-MaLR,0.041807931192558066,above
MLT1J1,0.043678498015974225,31.84358706607661,623.3935903855784,3994,3.6014080605346837,LTR,ERVL-MaLR,0.016389617067711998,above
MLT1J2,0.035549384901508795,32.04019295108415,610.1710742294364,5483,3.739018245883481,LTR,ERVL-MaLR,0.013899211577910553,above
MLT1K,0.03420288959263558,33.985967350168266,681.3313932071023,13573,4.132675849092962,LTR,ERVL-MaLR,0.008674151978367533,above
MLT1L,0.023465555864236116,32.85517231493559,700.1264705882353,9180,3.9628426812012423,LTR,ERVL-MaLR,0.01063081819007614,above
MLT1M,0.03698802270754696,32.42382665082734,719.9622030237581,1852,3.2676409823459154,LTR,ERVL-MaLR,0.024444396726189945,above
MLT1N2,0.02255732223384801,31.638382593954056,646.812854442344,4761,3.6776981814745104,LTR,ERVL-MaLR,0.014958433462879795,above
MLT1O,0.031826550639403935,32.8097487342595,606.3127540650406,3936,3.595055089759304,LTR,ERVL-MaLR,0.01651480066971475,above
MLT2A1,0.03630263290787919,7.682961669251489,1526.240650406504,2460,3.3909351071033793,LTR,ERVL,0.021088579607919166,above
MLT2A2,0.04474921245861065,8.921248952426913,892.2782012195122,1312,3.1179338350396413,LTR,ERVL,0.029244898759647104,above
MLT2B1,0.028482997578169363,19.644429580644225,818.3448916408669,3230,3.509202522331103,LTR,ERVL,0.01830332419210489,above
MLT2B2,0.03308227762389314,17.964269678415747,780.8476491862568,2212,3.344785122632661,LTR,ERVL,0.022287043230313993,above
MLT2B3,0.03374379846831188,15.483050622786616,841.4073825503356,2980,3.4742162640762553,LTR,ERVL,0.019086585541908518,above
MLT2B4,0.05025679071654923,19.470448294199375,818.6274509803922,2805,3.4479328655921804,LTR,ERVL,0.019696981549413413,above
MLT2B5,0.03877879210656617,19.081345258782775,842.8537414965987,882,2.94546858513182,LTR,ERVL,0.03595493971625854,above
MLT2C1,0.0247578204555629,23.861642984712613,709.4389352818372,1916,3.2823955047425257,LTR,ERVL,0.024016222257881876,above
MLT2C2,0.03536706934629634,19.85426142110058,700.2272727272727,968,2.9858753573083936,LTR,ERVL,0.034256330512580487,above
MLT2D,0.03434145195586352,19.519480091750275,666.9166125892277,3082,3.4888326343824003,LTR,ERVL,0.01875536272848681,above
MLT2E,0.04997850293582476,29.211395942333453,845.9712230215828,417,2.6201360549737576,LTR,ERVL,0.053086145945537566,below
MLT2F,0.0375512555932452,28.69189588771821,952.9075342465753,1460,3.164352855784437,LTR,ERVL,0.027663369692898485,above
MST-int,0.11153867370523726,21.150174123280447,1667.0364842454394,603,2.780317312140151,LTR,ERVL-MaLR,0.04381900581485669,above
MSTA,0.036063493277930625,13.506217429714106,785.3397665159592,14819,4.1708188980336685,LTR,ERVL-MaLR,0.008286797097733249,above
