,cell_line,modification,individual_name,r,p_value,ci_low,ci_high
20509,HAP-1,H3K27ac,UCON97,-0.40729671426564323,0.24271027029946393,-0.8346504033715126,0.326174780340259
20510,HAP-1,H3K27ac,Merlin1_HS,0.18296292133987285,0.2715516720043813,-0.1479157689392453,0.4770065986873584
20511,HAP-1,H3K27ac,HERVFH19-int,-0.09893130232183693,0.6234655547032039,-0.46236066614589777,0.2929569216825261
20512,HAP-1,H3K27ac,Eulor3,0.6,0.20799999999999982,-0.49000701115054457,0.9581116397365539
20513,HAP-1,H3K27ac,MER83A-int,-0.20007523039573938,0.3976918218645634,-0.5934051127686468,0.27038930657298094
20514,HAP-1,H3K27ac,Eulor10,-0.4523809523809524,0.260404767436885,-0.8870612401861155,0.4074797732542995
20515,HAP-1,H3K27ac,MER132,-0.39999999999999997,0.6,-0.9855219946544651,0.923632308336812
20516,HAP-1,H3K27ac,LTR108b_Mam,-0.17362637362637365,0.5527669411422413,-0.6473896259140207,0.39691787395690753
20517,HAP-1,H3K27ac,HERVL32-int,-0.16328236039292995,0.3639136939061095,-0.4815291753893281,0.1930072500698665
20518,HAP-1,H3K27ac,LTR60,0.20357142857142854,0.46679507248911234,-0.34975891049006064,0.6516034059845256
20519,HAP-1,H3K27ac,MER133B,-0.28571428571428575,0.5345092286010406,-0.8600859775821906,0.6080920026175612
20520,HAP-1,H3K27ac,LTR47B,0.016502406649124623,0.9261961734999429,-0.32348987983177363,0.3527208300524103
20521,HAP-1,H3K27ac,LTR22B2,0.2077660206047634,0.26205490209073784,-0.16209629812208476,0.5264416353781364
20522,HAP-1,H3K27ac,CR1-11_Crp,,,,
20523,HAP-1,H3K27ac,UCON51,,,,
20524,HAP-1,H3K27ac,Eulor9B,0.14600550964187328,0.6341090486370873,-0.4430609007663632,0.6470142780470868
20525,HAP-1,H3K27ac,HERVK14C-int,-0.3,0.6238376647810728,-0.9386127804155407,0.8030789022515168
20526,HAP-1,H3K27ac,UCON23,0.1272727272727273,0.7092146257733047,-0.5137312559783207,0.6770890352912143
20527,HAP-1,H3K27ac,MER136,-0.3096261412396175,0.4174779170120546,-0.8141568910859526,0.46130904292268593
20528,HAP-1,H3K27ac,CR1-L3B_Croc,0.39999999999999997,0.2861051019083129,-0.3866824967790237,0.8497329413584297
20529,HAP-1,H3K27ac,Eulor6E,-0.28571428571428575,0.5345092286010406,-0.8600859775821906,0.6080920026175612
20530,HAP-1,H3K27ac,LTR108c_Mam,,,,
20531,HAP-1,H3K27ac,Eulor6A,-0.27345855423488225,0.32404096747829736,-0.6946421990248349,0.28734979611556277
20532,HAP-1,H3K27ac,UCON21,0.18131868131868134,0.5532950092839335,-0.4149057058691672,0.6686039999164124
20533,HAP-1,H3K27ac,HERVL66-int,-0.34814068163716966,0.1568500104698388,-0.7086642021551025,0.15654452665708551
20534,HAP-1,H3K27ac,MER9B,0.13094017094017094,0.52374438131167,-0.2717315220508673,0.49459486259072194
20535,HAP-1,H3K27ac,LTR21B,-0.36315789473684207,0.12645534372597733,-0.7096146950805281,0.12471706094273212
20536,HAP-1,H3K27ac,LTR43-int,0.10118741668540218,0.6895175717565819,-0.38491717679579796,0.5433446696629547
20537,HAP-1,H3K27ac,HERV1_LTRc,-0.1236938767201223,0.5834013659961785,-0.5195285492051676,0.31585195617845063
20538,HAP-1,H3K27ac,X22_DNA,0.25,0.5164895523012263,-0.5058563153143267,0.7886955505569053
20539,HAP-1,H3K27ac,UCON103,0.19999999999999998,0.8,-0.9443428120418048,0.9748750317179923
20540,HAP-1,H3K27ac,LTR22C,-0.24661654135338343,0.29455199407204263,-0.6257144464339999,0.2267188234418488
20541,HAP-1,H3K27ac,MamRTE2,,,,
20542,HAP-1,H3K27ac,HERVH48-int,-0.12154150197628459,0.5806457885494276,-0.5094762624257984,0.3074542763755473
20543,HAP-1,H3K27ac,HERVI-int,0.19218957532484962,0.4305490280374148,-0.2912075892038727,0.5974065413773202
20544,HAP-1,H3K27ac,UCON69,,,,
20545,HAP-1,H3K27ac,UCON62,0.8666666666666667,0.0024953982859902053,0.36364311977874886,0.9783702508350078
20546,HAP-1,H3K27ac,HERVKC4-int,0.19047619047619052,0.6514014957024814,-0.5990126588805341,0.7921839140818087
20547,HAP-1,H3K27ac,LTR109A2,-0.4852941176470588,0.05671771428191195,-0.8021444050036814,0.04479510879546493
20548,HAP-1,H3K27ac,HERV15-int,-0.1258741258741259,0.6966831093957659,-0.6541103457149493,0.48489077336451225
20549,HAP-1,H3K27ac,HERV1_LTRa,-0.22114964831900505,0.36289404645291856,-0.6174110210026879,0.2646306791108063
20550,HAP-1,H3K27ac,Eulor6C,-0.2657342657342658,0.40383308831471165,-0.73385154623655,0.37350180567879143
20551,HAP-1,H3K27ac,HERV1_LTRe,0.17941176470588235,0.5061395399904385,-0.35099518391573875,0.622654032375277
20552,HAP-1,H3K27ac,LTR21C,-0.25696594427244585,0.30330908061762435,-0.6510988229539302,0.2463183518522792
20553,HAP-1,H3K27ac,UCON100,0.06666666666666667,0.8646897846262037,-0.6256736731201111,0.7002578050228124
20554,HAP-1,H3K27ac,LTR46-int,0.532967032967033,0.06073650306561792,-0.06796285939147405,0.8501318986817463
20555,HAP-1,H3K27ac,Charlie12,-0.5058089597939325,0.05440102370384655,-0.8203786269971252,0.04378292875092273
20556,HAP-1,H3K27ac,Charlie7b_Mars,,,,
20557,HAP-1,H3K27ac,Tigger1a_Mars,,,,
20558,HAP-1,H3K27ac,HERVK13-int,-0.6333333333333333,0.06708578689234565,-0.925157406408218,0.12903944186311733
20559,HAP-1,H3K27ac,X1_LR,-0.19999999999999998,0.747060078104662,-0.9220330384361467,0.8327255136368841
20560,HAP-1,H3K27ac,HERV-Fc1_LTR1,-0.5181818181818182,0.10249153979096383,-0.8647439991095577,0.16269427416185336
20561,HAP-1,H3K27ac,HERV30-int,,,,
20562,HAP-1,H3K27ac,HERV1_LTRd,-0.2545454545454546,0.4500365768888285,-0.7462128425856346,0.416805741615719
20563,HAP-1,H3K27ac,HERV1_I,0.023809523809523815,0.9553740118158807,-0.6925464583001806,0.7165221579304688
20564,HAP-1,H3K27ac,Alu-VAR_rnd-5_family-1084,,,,
20565,HAP-1,H3K27ac,Eulor7,,,,
20566,HAP-1,H3K27ac,HERV-Fc2-int,0.31799441532717476,0.4043225359679229,-0.45478464339429225,0.8176032162630286
20567,HAP-1,H3K27ac,HERVK11D-int,0.2142857142857143,0.6103444156452669,-0.5842351076815071,0.8019978208877435
20568,HAP-1,H3K27ac,HERV1_LTRb,0.14285714285714288,0.735764859879812,-0.6274154455652857,0.7718242057411941
20569,HAP-1,H3K27ac,HERV-Fc1_LTR3,-0.7999999999999999,0.20000000000000007,-0.9975433602775398,0.818816304971491
20570,HAP-1,H3K27ac,HERV-Fc2_LTR,,,,
20571,HAP-1,H3K27ac,HERV-Fc1-int,,,,
20572,HAP-1,H3K27ac,Chompy-6_Croc,,,,
20573,HAP-1,H3K27ac,HERV-Fc1_LTR2,,,,
20574,HAP-1,H3K4me1,AluSx,-0.005549319237944098,0.0027604735111826178,-0.009182873457849189,-0.0019156184754417697
20575,HAP-1,H3K4me1,AluJb,-0.005888123375694791,0.003841418519952408,-0.009879957775302274,-0.0018961013093066787
20576,HAP-1,H3K4me1,MIRb,-0.02680195817184723,0.025383588121468025,-0.05027358344463417,-0.003300743095216588
