individual_name,average_abs_corr,average_abs_corr_random,average_divergence,count,log10_count,class_name,average_abs_corr_random_95_top,status_95
LTR24,0.08106007605789163,0.05394455684085648,163.36051502145924,233,2.367355921026019,LTR,0.07021635822038962,above
LTR24B,0.06300005132490845,0.043812772350227874,182.21753246753246,308,2.4885507165004443,LTR,0.0603821298955733,above
LTR24C,0.07332425117166691,0.058535782520837625,142.6,245,2.3891660843645326,LTR,0.06833537375536018,above
LTR25,0.19201043467646178,0.06390092809291814,186.85185185185185,189,2.2764618041732443,LTR,0.0786293393617526,above
LTR25-int,0.1841754252135616,0.05050456598323801,172.9655172413793,203,2.307496037913213,LTR,0.07564922087808364,above
LTR26,0.04979175546527924,0.03981496254455798,172.70353982300884,452,2.655138434811382,LTR,0.04907209972378152,above
LTR26B,0.0698360310568404,0.08284370371004178,153.47,100,2.0,LTR,0.11093461871607616,below
LTR26C,0.06833091377136499,0.05658373102025227,164.05829596412556,223,2.3483048630481607,LTR,0.07190170399701082,below
LTR26D,0.10673858776863196,0.08078626334153408,140.16949152542372,118,2.0718820073061255,LTR,0.10143798513025537,above
LTR26E,0.12085187838366802,0.07231504386854376,189.4878048780488,82,1.9138138523837167,LTR,0.12350023698605661,below
LTR27,0.0599718097729458,0.05683197446637552,151.42857142857142,280,2.4471580313422194,LTR,0.06357544402039199,below
LTR2752,0.1420175983864018,0.05102810229230421,191.3574879227053,207,2.315970345456918,LTR,0.07485527548341545,above
LTR27B,0.0717097509110283,0.06041596219820987,159.73469387755102,147,2.167317334748176,LTR,0.09007388245762328,below
LTR27C,0.07844565509349624,0.08427523883752622,156.0,108,2.03342375548695,LTR,0.10641305888597813,below
LTR27D,0.06309022251222555,0.045342308120871734,179.1435185185185,216,2.3344537511509307,LTR,0.07315238002334525,below
LTR27E,0.08176965172144582,0.060982552553863575,198.70056497175142,177,2.2479732663618064,LTR,0.08146824089759082,above
LTR28,0.0854644184692965,0.06870530301518969,152.7156862745098,102,2.0086001717619175,LTR,0.10975315082609369,below
LTR28B,0.06974508754122247,0.052569982083252885,173.75221238938053,226,2.3541084391474008,LTR,0.07138405210021394,below
LTR28C,0.06578710971409106,0.07575642421685166,186.6325581395349,215,2.3324384599156054,LTR,0.07333615323354511,below
LTR29,0.04121487678843256,0.041604411726204674,163.79678068410462,497,2.6963563887333324,LTR,0.046617409709537524,below
LTR2B,0.08638455995641674,0.04595740168609777,83.31970260223048,269,2.429752280002408,LTR,0.06496817539746762,above
LTR2C,0.12347946546977212,0.07032448403886564,114.36923076923077,195,2.290034611362518,LTR,0.07731180783868588,above
LTR3,0.09876706798592175,0.08085376717931554,93.86567164179104,67,1.8260748027008264,LTR,0.13775523957297525,below
LTR30,0.09578934337069808,0.06073433952350794,82.75652173913043,115,2.060697840353612,LTR,0.10286032092046553,below
LTR31,0.06558729133798788,0.06460752186732736,191.9313725490196,204,2.3096301674258988,LTR,0.07544848760858426,below
LTR32,0.04113143424479057,0.02991989102669905,174.24804469273744,895,2.951823035315912,LTR,0.03391701159478453,above
LTR33,0.056018592961566874,0.00865783147234292,286.82266470666843,7483,3.8740757452230348,LTR,0.010758612966406596,above
LTR33A,0.03444145634955748,0.022500057230019306,269.86809994189423,1721,3.2357808703275603,LTR,0.02381671347239433,above
LTR33A_v,0.06520692817523542,0.019461357410169244,276.98499210110583,1266,3.1024337056813365,LTR,0.02811787710409319,above
LTR33B,0.04559527957654005,0.023843302896056198,278.37831125827813,1208,3.082066934285113,LTR,0.028839971279187505,above
LTR33C,0.044284190701439484,0.03401852733425801,263.5707831325301,664,2.8221680793680175,LTR,0.039858586016764265,above
LTR34,0.06124731529746395,0.04184586719474486,182.21951219512195,205,2.311753861055754,LTR,0.07524926466537218,below
LTR35,0.08401147839272448,0.09052693370355466,157.13888888888889,72,1.8573324964312685,LTR,0.13249733800082586,below
LTR35A,0.0940996658140936,0.12104358421447103,134.4126984126984,63,1.7993405494535817,LTR,0.14241747548256045,below
LTR35B,0.10103515607911454,0.05912663283915354,216.4319526627219,169,2.2278867046136734,LTR,0.08353127568326756,above
LTR36,0.057049945275707184,0.042092083005367424,176.66172106824925,337,2.5276299008713385,LTR,0.05751463393609833,below
LTR37-int,0.056022546567669466,0.03527475514163835,237.42335766423358,411,2.6138418218760693,LTR,0.051661102934224865,above
LTR37A,0.0387649192850724,0.02111250922083926,205.4050550874919,1543,3.188365926063148,LTR,0.025264985416333603,above
LTR37B,0.0428512914176363,0.02218130117233464,229.36559139784947,1395,3.144574207609616,LTR,0.026680698556145806,above
LTR38,0.06310112520035038,0.05743596566614265,218.3230769230769,195,2.290034611362518,LTR,0.07731180783868588,below
LTR38-int,0.12695404028739535,0.114219611292243,202.66101694915255,59,1.7708520116421442,LTR,0.14755943258672885,below
LTR38A1,0.08341798158490046,0.06071494195391356,212.66666666666666,126,2.100370545117563,LTR,0.0979032046464566,below
LTR38B,0.06269331894188186,0.07960713157689508,174.74842767295598,159,2.2013971243204513,LTR,0.08633203761794037,below
LTR38C,0.08242757021205063,0.0988332136019881,156.85,80,1.9030899869919435,LTR,0.12516017595762702,below
LTR39,0.0493152331489583,0.03355485217693353,170.2920592193809,743,2.8709888137605755,LTR,0.03750805684379423,above
LTR39-int,0.1374177351936422,0.062118016680961056,218.2513966480447,179,2.2528530309798933,LTR,0.08097479498776558,above
LTR3A,0.07579982939430839,0.0622072319432275,95.72222222222223,126,2.100370545117563,LTR,0.0979032046464566,below
LTR3B,0.09993529870049671,0.09159026597031593,105.225,80,1.9030899869919435,LTR,0.12516017595762702,below
LTR3B_v,0.0953056721309923,0.06125741949442882,105.2864077669903,206,2.3138672203691533,LTR,0.0750515334000155,above
LTR4,0.1535239953058501,0.07219095922586487,153.72826086956522,92,1.9637878273455553,LTR,0.11605048328250017,above
LTR40A1,0.0725793873302987,0.03573394933499246,246.1747572815534,412,2.6148972160331345,LTR,0.05159326631129861,above
LTR40a,0.058426656763559175,0.016983626175319348,239.65728900255755,1564,3.1942367487238292,LTR,0.02508099162216105,above
LTR40b,0.03717528406698721,0.025467215345231074,223.62214611872147,876,2.9425041061680806,LTR,0.03431281241511027,above
LTR40c,0.0677277152401025,0.025807277166234727,236.7517006802721,588,2.7693773260761385,LTR,0.04256628950783453,above
LTR41,0.058259321028512064,0.026970177406658618,226.69168900804289,746,2.8727388274726686,LTR,0.037426424125786215,above
LTR41B,0.0493195328845088,0.03647619472699443,244.99462365591398,558,2.7466341989375787,LTR,0.043788793531610616,above
LTR41C,0.052444607922885425,0.04268160585964787,224.60683760683762,585,2.7671558660821804,LTR,0.04268417930683468,above
LTR42,0.07950026505199041,0.05728964955597513,186.88888888888889,243,2.385606273598312,LTR,0.06863890699101774,above
LTR43,0.06519202878110107,0.05295873743860169,133.81439393939394,264,2.4216039268698313,LTR,0.06563061504844468,below
LTR43-int,0.16554296712748598,0.13844721188809034,207.85185185185185,27,1.4313637641589874,LTR,0.22517876692877314,below
LTR43B,0.06518589622623572,0.06728568506257152,195.20833333333334,192,2.2833012287035497,LTR,0.07796264404497195,below
LTR44,0.11554667073269591,0.0785575674800661,153.35099337748343,151,2.1789769472931693,LTR,0.08877579039539829,above
LTR45,0.07306764199526719,0.09272143148565011,180.06766917293234,133,2.123851640967086,LTR,0.09508252718672625,below
LTR45B,0.05180587300907867,0.04545948552753217,167.99120234604106,341,2.5327543789924976,LTR,0.057148858574756066,below
LTR45C,0.08279975949563445,0.04592085855737964,169.84010840108402,369,2.56702636615906,LTR,0.05476167674867097,above
LTR46,0.06114922486811595,0.05533386326555828,141.8111111111111,180,2.255272505103306,LTR,0.0807312451656891,below
LTR46-int,0.1773019195913043,0.19709205465767826,170.72222222222223,18,1.255272505103306,LTR,0.28037508986441523,below
LTR47A,0.05112428519999359,0.03429304811519825,154.9718574108818,533,2.7267272090265724,LTR,0.044887629202028524,above
LTR47A2,0.09370560276439863,0.0516944063023432,158.6312849162011,179,2.2528530309798933,LTR,0.08097479498776558,above
LTR47B,0.13442232719381605,0.13256380740396415,156.26470588235293,34,1.5314789170422551,LTR,0.19879041859738283,below
LTR47B2,0.08934374504648901,0.06001775899521613,151.8041958041958,143,2.155336037465062,LTR,0.09142756467591644,below
LTR47B3,0.11058206382673241,0.07688377293621497,168.53086419753086,81,1.9084850188786497,LTR,0.124322312951143,below
LTR47B4,0.10417300144757184,0.07668100227091505,149.72527472527472,91,1.9590413923210936,LTR,0.11673829401454212,below
LTR48,0.03879594463513785,0.03402774262076425,190.7095851216023,699,2.8444771757456815,LTR,0.038766748963717124,above
LTR48B,0.03594734747663782,0.027453106989242287,197.18401937046005,826,2.916980047320382,LTR,0.035420700862566566,above
LTR49,0.041194227089997655,0.023770327992669586,169.02867383512546,1116,3.04766419460156,LTR,0.03010206948356104,above
LTR49-int,0.04833904600174428,0.027497512596647324,177.1360759493671,632,2.800717078282385,LTR,0.040937415662286314,above
LTR5,0.09520095137367426,0.04752239604814553,79.98455598455598,259,2.413299764081252,LTR,0.0663126715064929,above
LTR50,0.046835421584964974,0.02161870311332317,239.70069605568446,1724,3.236537261488694,LTR,0.023794295559194444,above
LTR51,0.07120772067177218,0.04218425314183205,161.25078369905955,319,2.503790683057181,LTR,0.05924724993216728,above
LTR52,0.04550066270290736,0.026908593569931458,229.94053398058253,824,2.9159272116971158,LTR,0.03546716027057393,above
LTR52-int,0.12544061592645905,0.08641552420639408,234.9848484848485,66,1.8195439355418688,LTR,0.138879886591517,below
LTR53,0.0593859130780869,0.06008227546940313,214.58177570093457,428,2.6314437690131722,LTR,0.05054128979628147,above
LTR53-int,0.102598925559941,0.10606781250408047,222.91397849462365,93,1.968482948553935,LTR,0.11537409559733726,below
LTR53B,0.06739847836553954,0.053107638799387506,205.35294117647058,170,2.230448921378274,LTR,0.08326523787012895,below
LTR54,0.03983791122323069,0.026619340146514497,163.98166023166024,1036,3.0153597554092144,LTR,0.0313374269519049,above
LTR54B,0.06447989079633713,0.028315875451909722,174.8048780487805,697,2.8432327780980096,LTR,0.03882685613465634,above
LTR55,0.054572002247288955,0.042813941171427644,211.27794561933536,331,2.519827993775719,LTR,0.05807601943056537,below
LTR56,0.028297748870954872,0.02819923149424276,175.22384105960265,755,2.8779469516291885,LTR,0.0371845309139134,below
LTR57,0.061166871409408935,0.04242638767172012,164.43298969072166,194,2.287801729930226,LTR,0.07752702962595687,below
LTR57-int,0.06066505303295251,0.042232650130790104,175.38541666666666,288,2.459392487759231,LTR,0.06261440336117917,below
LTR58,0.09423557300911595,0.1019008292957409,170.43396226415095,53,1.7242758696007892,LTR,0.1563689777086439,below
LTR59,0.08917157233111292,0.08713110562534716,154.72916666666666,96,1.9822712330395684,LTR,0.11341043298476067,below
LTR5A,0.0645712825064335,0.04865260364431875,60.18768328445748,341,2.5327543789924976,LTR,0.057148858574756066,above
LTR5B,0.06428767483362272,0.03816653320796791,90.62466487935657,373,2.571708831808688,LTR,0.05444336169288618,above
LTR5_Hs,0.12889036427954556,0.03048252093007317,40.91884057971014,345,2.537819095073274,LTR,0.05678963465077803,above
LTR60,0.13818525019274971,0.1481336247559706,134.05714285714285,35,1.5440680443502757,LTR,0.19569896995421557,below
LTR60B,0.07679256376906252,0.05896166525611166,188.01990049751242,201,2.303196057420489,LTR,0.07605529462955703,above
LTR61,0.11512914663520807,0.09538584426025401,126.70588235294117,119,2.075546961392531,LTR,0.10097618987827313,above
LTR62,0.05536634401220816,0.058325854999699,150.9695652173913,230,2.361727836017593,LTR,0.07071009148502148,below
LTR64,0.05415423761512233,0.04450549788868551,168.60852713178295,258,2.41161970596323,LTR,0.0664515215902575,below
LTR65,0.07172922199753651,0.03930113383320951,219.78753541076486,353,2.5477747053878224,LTR,0.05609008367708868,above
LTR66,0.11095879924694237,0.05232881038365255,109.48745519713262,279,2.4456042032735974,LTR,0.06369855125200548,above
LTR67B,0.033965889738388086,0.015387246015965098,275.1084466714388,2794,3.446226401778163,LTR,0.018327114985501363,above
LTR68,0.06873859899092762,0.03569086963660353,244.59310344827585,290,2.462397997898956,LTR,0.062380545902684964,above
LTR69,0.10093434392706313,0.0895631539698983,183.99166666666667,120,2.0791812460476247,LTR,0.10052033509140088,above
LTR6A,0.06913629456954218,0.051043398080109235,142.71381578947367,304,2.482873583608754,LTR,0.06081042615677776,above
LTR6B,0.07101771672871186,0.05528601902451507,57.560810810810814,148,2.1702617153949575,LTR,0.08974429709760959,below
LTR7,0.06249659503592115,0.02144349161369721,69.8618205631958,1527,3.1838390370564214,LTR,0.025407780969507347,above
LTR70,0.08424919645077703,0.07211678491097255,146.96116504854368,103,2.012837224705172,LTR,0.10917571118879317,below
LTR71A,0.04805792911585788,0.08942681278660426,104.77165354330708,127,2.103803720955957,LTR,0.09748562828150324,below
LTR71B,0.0531964715755795,0.053898347392543365,109.9329268292683,164,2.214843848047698,LTR,0.08489876398588707,below
LTR72,0.11583707787347716,0.08327921838704237,151.42735042735043,117,2.0681858617461617,LTR,0.10190584959520892,above
LTR72B,0.0634789748666425,0.07103921792591172,154.84444444444443,135,2.130333768495006,LTR,0.09431827299038716,below
LTR73,0.07847799007907715,0.05007280656297618,186.54088050314465,159,2.2013971243204513,LTR,0.08633203761794037,below
LTR75,0.07338133717258546,0.05887375201219239,228.88532110091742,218,2.3384564936046046,LTR,0.07278873688313832,above
LTR75B,0.06375677827357136,0.06768386725801087,243.7377049180328,183,2.2624510897304293,LTR,0.08001293482862354,below
LTR75_1,0.13460130259283418,0.0771617049355638,184.44565217391303,92,1.9637878273455553,LTR,0.11605048328250017,above
LTR76,0.1303764091736924,0.06433959091766991,118.13173652694611,167,2.2227164711475833,LTR,0.08407069771431887,above
LTR77,0.11060064111987468,0.11897358362227653,146.4787234042553,94,1.9731278535996986,LTR,0.11470882144814433,below
LTR78,0.0447716195596164,0.019008701400212134,287.81230873852434,2941,3.468495024507069,LTR,0.017825982582828893,above
LTR78B,0.032963850260764704,0.018361169244731985,291.86387686387684,2079,3.317854489331469,LTR,0.021503279228310107,above
LTR79,0.036843753164888735,0.013977939227189231,282.9220266990291,3296,3.5179872030250783,LTR,0.016760736383342197,above
LTR7B,0.07171377338330549,0.03627415280886542,73.02362204724409,635,2.8027737252919755,LTR,0.04083272799381294,above
LTR7C,0.0721035261220699,0.038966796983368295,120.60919540229885,348,2.5415792439465807,LTR,0.056524400726723566,above
LTR7Y,0.1131036718946395,0.08038831225180483,57.28,175,2.2430380486862944,LTR,0.08197035275462239,above
LTR8,0.04205798529929504,0.01976493785603133,136.36318407960198,2613,3.4171394097273255,LTR,0.019002967176710014,above
LTR80A,0.06610881410126127,0.046303770780356204,249.62382445141066,319,2.503790683057181,LTR,0.05924724993216728,above
LTR80B,0.05460147026825165,0.03636876816826678,262.5665024630542,406,2.6085260335771943,LTR,0.052004139500245634,above
LTR81,0.07344800990340646,0.06016814366785747,289.2669683257919,221,2.3443922736851106,LTR,0.07225280545757641,above
LTR81A,0.03886260033606096,0.041313340915595874,265.20781527531085,563,2.7505083948513462,LTR,0.04357809145725306,below
LTR81AB,0.07101783359190093,0.05701342100290303,246.65060240963857,249,2.3961993470957363,LTR,0.06773961095058265,above
LTR81B,0.028870960946007943,0.02501805183242617,263.39473684210526,836,2.9222062774390163,LTR,0.035190977680850714,below
LTR81C,0.05301567370165984,0.042563946395065375,286.0875486381323,514,2.710963118995276,LTR,0.045777312758244544,above
LTR82A,0.04205283672804772,0.03046016759044785,251.60339943342777,706,2.8488047010518036,LTR,0.038558443414994974,above
LTR82B,0.04570981308751051,0.028896666465002028,274.06858710562415,729,2.8627275283179747,LTR,0.037895830953694455,above
LTR83,0.04330894197167683,0.03267213807306852,265.0359408033827,473,2.6748611407378116,LTR,0.047881814045788056,below
LTR84a,0.0486743311347899,0.03741959581238129,284.32426303854874,441,2.6444385894678386,LTR,0.04973018052718819,below
LTR84b,0.03129144456107604,0.022561219174751176,282.43887530562347,818,2.912753303671323,LTR,0.03560758719586482,below
LTR85a,0.03662726204435449,0.019451979637620128,275.08909574468083,1504,3.1772478362556233,LTR,0.025617137152996624,above
LTR85b,0.03317364335178832,0.024569693811584272,279.2527716186253,902,2.9552065375419416,LTR,0.03377443739658949,below
LTR85c,0.030544720585518468,0.02677658755586166,273.077094972067,895,2.951823035315912,LTR,0.03391701159478453,below
LTR86A1,0.06359492098306485,0.03905893050023556,287.5100502512563,398,2.5998830720736876,LTR,0.0525667532698969,above
LTR86A2,0.07520187830149541,0.04936166682045276,279.99607843137255,255,2.406540180433955,LTR,0.06687309487278083,above
LTR86B1,0.08114916047109345,0.05506564724034842,285.46058091286307,241,2.3820170425748683,LTR,0.06894631380825318,above
LTR86B2,0.0705691500002228,0.04456409456596801,285.8139534883721,215,2.3324384599156054,LTR,0.07333615323354511,below
LTR86C,0.07178219033891656,0.04559767476005659,285.8957345971564,211,2.3242824552976926,LTR,0.0740846215136171,below
LTR87,0.06060388825001198,0.03482010655908135,248.2871485943775,498,2.6972293427597176,LTR,0.046566771921731594,above
LTR88a,0.03616886516299598,0.029663553326350012,292.49694189602445,654,2.815577748324267,LTR,0.04018697099159954,below
LTR88b,0.04354545634998747,0.021311793496931034,288.3385416666667,1152,3.061452479087193,LTR,0.029589732630440433,above
LTR88c,0.036148171372600776,0.02766709699273667,288.1886075949367,790,2.8976270912904414,LTR,0.03628451102694561,below
LTR89,0.037107485003927534,0.022804796124616174,294.53729456384326,791,2.8981764834976764,LTR,0.036259701040371774,above
LTR89B,0.030444376754758622,0.03041000383788944,271.01957295373666,562,2.749736315569061,LTR,0.04362000072494814,below
LTR8A,0.03833120375282826,0.024570596684439026,161.35740402193784,1094,3.039017321997412,LTR,0.030427881064568365,above
LTR8B,0.040678955028242196,0.026571581882310777,174.7822299651568,1148,3.059941888061955,LTR,0.02964543423754191,above
LTR9,0.04457145155559744,0.03261858549531407,133.09013605442178,588,2.7693773260761385,LTR,0.04256628950783453,above
LTR90A,0.06718150940485537,0.037616984372153356,266.90294117647056,340,2.531478917042255,LTR,0.057239680570903756,above
LTR90B,0.0288409402084756,0.049863804954664435,269.10151187904967,463,2.6655809910179533,LTR,0.048438240872109566,below
LTR91,0.03182403097210796,0.028504084625795435,282.45372050816695,1102,3.042181594515766,LTR,0.03030824510494714,above
LTR91A,0.02467413806435888,0.019002773887506902,284.1846575342466,1825,3.2612628687924934,LTR,0.023072982504045485,above
LTR9A1,0.08654072039138552,0.04166455898983318,133.15458937198068,207,2.315970345456918,LTR,0.07485527548341545,above
LTR9B,0.045936128508388956,0.03875678739197733,123.7009708737864,515,2.711807229041191,LTR,0.04572922966694698,above
LTR9C,0.06561693723401678,0.06141712863026736,144.95238095238096,126,2.100370545117563,LTR,0.0979032046464566,below
LTR9D,0.03535277082572071,0.02730542327599717,152.93341708542712,796,2.900913067737669,LTR,0.0361363721863928,below
Looper,0.07395651913324286,0.03768257691452829,189.3033033033033,333,2.5224442335063197,DNA,0.05788716013120061,above
MADE1,0.017019508705311066,0.009761253749359657,95.9513262941025,7766,3.890197386210029,DNA,0.010544823734414639,above
MADE2,0.016218021438919403,0.016781446860879956,201.56826434277414,2754,3.439963935920905,DNA,0.018470566472696993,below
MARE10,0.08503682781981106,0.08787863735416043,250.9277108433735,83,1.919078092376074,DNA,0.12269346345791744,below
MARE4,0.04976248892217476,0.04467008879567786,245.2556818181818,352,2.546542663478131,DNA,0.05617618618693109,below
MARE6,0.08115366144321487,0.07323293798790491,281.6158940397351,151,2.1789769472931693,LINE,0.08877579039539829,below
MARE8,0.06901592897043896,0.05809481220381235,260.2522935779817,218,2.3384564936046046,DNA,0.07278873688313832,below
MARNA,0.03243421675141166,0.014568915115540336,277.44360385144427,2908,3.463594402187,DNA,0.017935076791083852,above
MER101,0.07548875354286878,0.04809863601044465,177.82918149466192,281,2.44870631990508,LTR,0.0634530123277535,above
MER101-int,0.06912124373580042,0.03520927617305169,182.02866242038218,314,2.496929648073215,LTR,0.059755508978932656,above
MER101B,0.07222123007323646,0.06515933911407953,209.5951219512195,205,2.311753861055754,LTR,0.07524926466537218,below
MER102a,0.029973000125847814,0.01701747910370092,265.44772727272726,2640,3.4216039268698313,DNA,0.01889763503583812,above
MER102b,0.03402640869746274,0.016382841474956434,277.2866980790141,2759,3.4407517004791854,DNA,0.01845245994713862,above
MER102c,0.03125527836215198,0.013110119670308085,281.07142857142856,2758,3.440594261839831,DNA,0.01845607720598028,above
MER103C,0.023775145876972978,0.008392223775341962,274.50871419865933,8205,3.914078585389112,DNA,0.01023591750439392,above
MER104,0.03773752128423357,0.017085261953518147,240.0,2077,3.317436496535099,DNA,0.0215144725220165,above
MER105,0.05374537595129759,0.025047699457518478,210.9319526627219,676,2.829946695941636,DNA,0.0394744418382935,above
MER106A,0.04465890704395372,0.024482296431022444,216.19827586206895,580,2.7634279935629373,DNA,0.042882746470473666,above
MER106B,0.053334875251335775,0.022843104871209094,195.59259259259258,810,2.9084850188786495,DNA,0.03579731092782442,above
MER107,0.060288694840946185,0.048552154383667785,88.52758620689656,290,2.462397997898956,DNA,0.062380545902684964,below
MER110,0.05352176172082499,0.030897402953048082,249.08899676375404,618,2.790988475088816,LTR,0.04143627135106271,above
MER110-int,0.0519826982721557,0.04470686297603831,268.27272727272725,209,2.320146286111054,LTR,0.07446710793507304,below
MER110A,0.05614612135139913,0.04032965698682275,234.80995475113122,442,2.645422269349092,LTR,0.049669313921345444,above
MER112,0.025822285443518583,0.011721095257954929,253.2427232363098,4054,3.60788374435699,DNA,0.01498601297320166,above
MER113,0.030540409645205324,0.01504166125729553,251.6658031088083,3088,3.4896772916636984,DNA,0.0173620196157353,above
MER113A,0.020617103338299508,0.02075880193434749,251.4803868887695,1861,3.2697463731307668,DNA,0.022830567823549964,below
MER115,0.04418515197543633,0.016158804110326212,297.8852378616969,2039,3.30941722577814,DNA,0.021730349727713504,above
MER117,0.03771448257197932,0.009302191364947707,301.51033426894617,3919,3.5931752634781025,DNA,0.015262967122086116,above
MER119,0.048517955742111936,0.03043024886679727,233.71197411003237,927,2.967079734144497,DNA,0.033278849005419664,above
MER11A,0.03640863092381766,0.03127138632480987,89.9288824383164,689,2.8382192219076257,LTR,0.03906996762622241,below
MER11B,0.11936041720623557,0.11058336906526205,83.08,100,2.0,LTR,0.11093461871607616,above
MER11C,0.10127116895861027,0.01770182652166449,95.90705800139763,1431,3.1556396337597765,LTR,0.02631565171077959,above
MER11D,0.07790963856700787,0.04474013679569976,50.625,232,2.3654879848909,LTR,0.07037984265897673,above
MER121,0.029723371404799314,0.020035194243880425,257.5068783068783,945,2.975431808509263,DNA,0.03293459584851937,below
MER121B,0.10099298045263305,0.09594835616034297,239.875,72,1.8573324964312685,DNA,0.13249733800082586,below
MER123,0.09728028225726115,0.1389647023850066,248.59574468085106,47,1.6720978579357175,DNA,0.1668641847896173,below
MER124,0.02968247347091684,0.02410486789141149,260.9959785522788,746,2.8727388274726686,DNA,0.037426424125786215,below
MER125,0.07299092353058227,0.062338247462254394,242.12345679012347,162,2.2095150145426308,DNA,0.08546389070761191,below
MER126,0.06559344717752887,0.04197752952613934,251.22101449275362,276,2.4409090820652177,DNA,0.06407198826392935,above
MER127,0.0538404223220372,0.04119612956506187,256.94520547945206,219,2.3404441148401185,DNA,0.07260883672178944,below
MER129,0.07083226181215704,0.07262248542193463,282.5284552845528,123,2.089905111439398,LTR,0.09918718182400629,below
MER130,0.06930851194252653,0.05141269168837351,276.0817610062893,159,2.2013971243204513,DNA,0.08633203761794037,below
MER131,0.034221452358061864,0.027178437086584222,289.4533762057878,933,2.9698816437465,DNA,0.033162961545022844,above
MER132,0.1736209809479924,0.11015968141948915,250.9189189189189,37,1.568201724066995,DNA,0.18990636489636764,below
MER133A,0.11338887858984148,0.10351075130192476,281.26785714285717,56,1.7481880270062005,DNA,0.1517823753305668,below
MER133B,0.11774770833111714,0.15814150823368442,269.79411764705884,34,1.5314789170422551,DNA,0.19879041859738283,below
MER134,0.0817547688881918,0.11016945770879714,252.94871794871796,78,1.8920946026904804,DNA,0.12688531105509226,below
MER135,0.035550378887089826,0.0309495106748154,256.86675639300137,743,2.8709888137605755,DNA,0.03750805684379423,below
MER136,0.15016278313217385,0.19267196600234046,221.7,30,1.4771212547196624,DNA,0.2127093058713218,below
MER1A,0.03868503422957828,0.012808122482961395,126.74262023217247,3015,3.47928731647617,DNA,0.017588066298521627,above
MER1B,0.040658356828880485,0.01185658876575274,145.25981161695447,5096,3.707229419327294,DNA,0.013242499703709755,above
MER2,0.039736088200287144,0.009338821943888619,181.06156449303657,7683,3.885530833188092,DNA,0.010606266283995195,above
MER20,0.027130676343096703,0.00649336202325357,202.64563013960606,15687,4.1955398965493185,DNA,0.007210092568923158,above
MER20B,0.028782816061957373,0.013421453036511011,261.8750765462339,3266,3.5140161804006493,DNA,0.016843805750251968,above
MER21-int,0.09227421723503,0.035404391942328056,203.25958702064898,339,2.530199698203082,LTR,0.05733091505872823,above
MER21A,0.07414933110815336,0.021245529011690068,162.5254691689008,1119,3.04883008652835,LTR,0.03005840676044701,above
MER21B,0.039583742683720315,0.014550071634393192,179.04384328358208,2144,3.3312247810207323,LTR,0.021148296405962577,above
MER21C,0.04147131881002076,0.01060996770573008,211.76925078043703,3844,3.584783378996508,LTR,0.015423269746541563,above
MER2B,0.03776152166601376,0.021083250298259176,205.5195968645017,1786,3.2518814545525276,DNA,0.023344052946460067,above
MER3,0.02644188236686534,0.0064429292416754306,201.1352583586626,9870,3.9943171526696366,DNA,0.009262790468169167,above
MER30,0.03812975391619722,0.010533124141528655,108.22983216025987,3694,3.5674968911042226,DNA,0.01575880367722408,above
MER30B,0.07847492066409392,0.0652478652684125,116.98237885462555,227,2.3560258571931225,DNA,0.07121384772012115,above
MER31-int,0.0805519117001818,0.04730707423502577,189.30693069306932,303,2.481442628502305,LTR,0.06091885930075144,above
MER31A,0.04200263578266841,0.020595035043402043,170.75644444444444,1125,3.0511525224473814,LTR,0.02997162003378276,above
MER31B,0.048496042382653336,0.021658686889245323,193.520381613183,1153,3.061829307294699,LTR,0.029575853766849795,above
MER33,0.03058665719912461,0.008672022093041515,190.10521955260978,7242,3.859858520480993,DNA,0.010950741509493874,above
MER34,0.03419584728444637,0.021838525381893906,218.04740200546945,1097,3.0402066275747113,LTR,0.030382860078429174,above
MER34-int,0.06167042664199984,0.052742065059084825,213.32716049382717,162,2.2095150145426308,LTR,0.08546389070761191,below
MER34A,0.02929899803316423,0.022624549092918143,205.27177033492822,1045,3.019116290447073,LTR,0.031191206905833466,below
MER34A1,0.03818192023808913,0.03348390523692254,186.47882136279927,543,2.734799829588847,LTR,0.044438747587382844,below
MER34B,0.03694969474923767,0.03251066741816719,183.66962305986695,451,2.6541765418779604,LTR,0.049130901794933304,below
MER34B-int,0.10031025463228213,0.04501715073117086,181.38125,320,2.505149978319906,LTR,0.05914706886358592,above
MER34C,0.06413072459356578,0.05239263970372804,213.1627906976744,215,2.3324384599156054,LTR,0.07333615323354511,below
MER34C2,0.05221049722097575,0.04105676098400977,176.62234042553192,376,2.575187844927661,LTR,0.05420805627735082,below
MER34C_v,0.054176337872813236,0.03276716526404607,166.08809523809524,420,2.6232492903979003,LTR,0.051059559788608606,above
MER34D,0.05831866573788176,0.08005393052500448,158.96296296296296,162,2.2095150145426308,LTR,0.08546389070761191,below
MER39,0.035874193520778835,0.013987906541361964,194.95248196860416,2357,3.3723595825243238,LTR,0.020092493425836976,above
MER39B,0.060882488421568175,0.02919457422881832,172.99488677867058,1369,3.13640344813399,LTR,0.026953496951818774,above
MER4-int,0.0997232144879806,0.025187286152677804,149.0617110799439,713,2.8530895298518657,LTR,0.038353295861308374,above
MER41-int,0.07627731135017175,0.045537338784161,122.65680473372781,338,2.5289167002776547,LTR,0.05742256513676892,above
